2018-07-02 19:21:34.030343: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:898] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-07-02 19:21:34.030746: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:00:1e.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2018-07-02 19:21:34.030777: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0
2018-07-02 19:21:34.297552: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-07-02 19:21:34.297603: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 
2018-07-02 19:21:34.297616: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N 
2018-07-02 19:21:34.297921: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10763 MB memory) -> physical GPU (device: 0, name: Tesla K80, pci bus id: 0000:00:1e.0, compute capability: 3.7)
[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
episode: 0/2500, score: 80, e: 0.95, reward: -170.80563969759135, runningAvg: -1000
episode: 555/2500, score: 1000, e: 0.38, reward: 9.503800877908056, runningAvg: -96.07331224852123
episode: 556/2500, score: 89, e: 0.38, reward: -107.78160586345334, runningAvg: -95.71576672009665
episode: 557/2500, score: 494, e: 0.38, reward: -134.2686642790886, runningAvg: -96.18243382333799
episode: 558/2500, score: 1000, e: 0.38, reward: -23.74276374689973, runningAvg: -95.6045638288613
episode: 559/2500, score: 151, e: 0.38, reward: -122.76485277151752, runningAvg: -95.57417891237483
episode: 560/2500, score: 1000, e: 0.37, reward: -45.542747680181954, runningAvg: -94.72006506586573
episode: 561/2500, score: 1000, e: 0.37, reward: 3.1158330416865763, runningAvg: -94.04352637709124
episode: 562/2500, score: 801, e: 0.37, reward: -171.65200565082577, runningAvg: -94.21216158967391
episode: 563/2500, score: 1000, e: 0.37, reward: -17.71590835880369, runningAvg: -93.48026725078536
episode: 564/2500, score: 1000, e: 0.37, reward: -49.47523086725676, runningAvg: -93.2257060568094
episode: 565/2500, score: 1000, e: 0.37, reward: 21.997492136885693, runningAvg: -92.45696544438265
episode: 566/2500, score: 1000, e: 0.37, reward: -41.658410258882896, runningAvg: -91.99705992795445
episode: 567/2500, score: 1000, e: 0.36, reward: 53.147950956063625, runningAvg: -90.64178265670584
episode: 568/2500, score: 357, e: 0.36, reward: -114.46885353185577, runningAvg: -89.93277824363498
episode: 569/2500, score: 1000, e: 0.36, reward: 98.50327538070052, runningAvg: -88.31291255392492
episode: 570/2500, score: 465, e: 0.36, reward: -146.91916313479388, runningAvg: -88.35244876572159
episode: 571/2500, score: 463, e: 0.36, reward: -69.80692443677302, runningAvg: -87.79999711370088
episode: 572/2500, score: 1000, e: 0.36, reward: -74.5927607601358, runningAvg: -87.36562058303186
episode: 573/2500, score: 1000, e: 0.35, reward: 24.576467488527374, runningAvg: -86.34964972946759
episode: 574/2500, score: 444, e: 0.35, reward: -194.88637419759152, runningAvg: -86.87343053564072
episode: 575/2500, score: 240, e: 0.35, reward: -66.94027389436336, runningAvg: -86.68063524089087
episode: 576/2500, score: 1000, e: 0.35, reward: 35.54875026423618, runningAvg: -85.4806497573386
episode: 577/2500, score: 363, e: 0.35, reward: -298.7929401054171, runningAvg: -87.246757615005
episode: 578/2500, score: 249, e: 0.35, reward: -41.905935582333214, runningAvg: -87.21118599973082
episode: 579/2500, score: 1000, e: 0.35, reward: 19.405834479671796, runningAvg: -85.23219623936589
episode: 580/2500, score: 1000, e: 0.35, reward: 0.7568664121996307, runningAvg: -84.51085258193953
episode: 581/2500, score: 129, e: 0.34, reward: -103.29076549662351, runningAvg: -84.6414063454595
episode: 582/2500, score: 1000, e: 0.34, reward: 79.31259519719335, runningAvg: -83.41258386637917
episode: 583/2500, score: 1000, e: 0.34, reward: 42.626699615186716, runningAvg: -82.32028534420918
episode: 584/2500, score: 143, e: 0.34, reward: -95.00556565762342, runningAvg: -82.52512082212422
episode: 585/2500, score: 1000, e: 0.34, reward: 35.285280827522165, runningAvg: -82.21173526194465
episode: 586/2500, score: 245, e: 0.34, reward: -66.59131868572706, runningAvg: -82.24224097259345
episode: 587/2500, score: 1000, e: 0.34, reward: 66.78403045931505, runningAvg: -80.43014247930633
episode: 588/2500, score: 1000, e: 0.33, reward: 18.679135738086128, runningAvg: -79.42633186003802
episode: 589/2500, score: 602, e: 0.33, reward: -107.04794173732469, runningAvg: -78.64251141859862
episode: 590/2500, score: 499, e: 0.33, reward: -72.95375016677215, runningAvg: -78.41772415523342
episode: 591/2500, score: 1000, e: 0.33, reward: 50.99553593846222, runningAvg: -77.71769295190236
episode: 592/2500, score: 1000, e: 0.33, reward: -26.286099445083483, runningAvg: -77.1513386980568
episode: 593/2500, score: 491, e: 0.33, reward: -76.53012727644663, runningAvg: -76.92259127204284
episode: 594/2500, score: 376, e: 0.33, reward: -64.22240939514751, runningAvg: -76.92871795488745
episode: 595/2500, score: 1000, e: 0.32, reward: -4.285171246337904, runningAvg: -76.42148293951618
episode: 596/2500, score: 315, e: 0.32, reward: -148.21901435746034, runningAvg: -76.68556539773672
episode: 597/2500, score: 178, e: 0.32, reward: -66.97370150147877, runningAvg: -76.5235416732142
episode: 598/2500, score: 143, e: 0.32, reward: -48.22965966817197, runningAvg: -76.17841275986088
episode: 599/2500, score: 1000, e: 0.32, reward: 84.5654585381973, runningAvg: -75.13265337213717
episode: 600/2500, score: 258, e: 0.32, reward: -88.20545693137069, runningAvg: -74.84631508303308
episode: 601/2500, score: 1000, e: 0.32, reward: 34.857165826259056, runningAvg: -74.17736408273316
episode: 602/2500, score: 922, e: 0.32, reward: -213.52589689927134, runningAvg: -75.09991656498607
episode: 603/2500, score: 1000, e: 0.31, reward: -56.54777498141472, runningAvg: -74.7394295241967
episode: 604/2500, score: 153, e: 0.31, reward: -82.86346270067226, runningAvg: -74.83194524138217
episode: 605/2500, score: 271, e: 0.31, reward: -0.0834380267454975, runningAvg: -74.09458493290845
episode: 606/2500, score: 1000, e: 0.31, reward: -5.13732218373409, runningAvg: -73.21625509678022
episode: 607/2500, score: 398, e: 0.31, reward: 202.59678521110408, runningAvg: -71.28152843914516
episode: 608/2500, score: 470, e: 0.31, reward: -64.63112527508288, runningAvg: -71.07058725001953
episode: 609/2500, score: 345, e: 0.31, reward: 180.9375917763489, runningAvg: -68.56539849418245
episode: 610/2500, score: 1000, e: 0.31, reward: 37.47396243753588, runningAvg: -67.87929312895277
episode: 611/2500, score: 263, e: 0.3, reward: -11.173564978665937, runningAvg: -67.22300654774769
episode: 612/2500, score: 187, e: 0.3, reward: -29.79471464500911, runningAvg: -66.5785826582155
episode: 613/2500, score: 251, e: 0.3, reward: -22.916951353930642, runningAvg: -66.08311232153473
episode: 614/2500, score: 1000, e: 0.3, reward: 90.97726222731717, runningAvg: -64.97703980024534
episode: 615/2500, score: 190, e: 0.3, reward: -23.611049385299168, runningAvg: -64.34455752166745
episode: 616/2500, score: 204, e: 0.3, reward: -22.62018541419421, runningAvg: -63.57340200995231
episode: 617/2500, score: 643, e: 0.3, reward: 237.01488189699307, runningAvg: -61.496094509667564
episode: 618/2500, score: 1000, e: 0.3, reward: 62.785418387937355, runningAvg: -60.69207564675395
episode: 619/2500, score: 1000, e: 0.3, reward: 21.839026262002932, runningAvg: -60.038035335503494
episode: 620/2500, score: 197, e: 0.29, reward: -98.97105563951119, runningAvg: -60.721786840848694
episode: 621/2500, score: 1000, e: 0.29, reward: 91.43625061160444, runningAvg: -59.328404150972865
episode: 622/2500, score: 168, e: 0.29, reward: -351.5000096304553, runningAvg: -61.21971758177545
episode: 623/2500, score: 206, e: 0.29, reward: -91.10788859109707, runningAvg: -61.60142601616838
episode: 624/2500, score: 565, e: 0.29, reward: 253.35927558555377, runningAvg: -59.15276812986808
episode: 625/2500, score: 1000, e: 0.29, reward: 28.36627300311011, runningAvg: -57.85418581400353
episode: 626/2500, score: 1000, e: 0.29, reward: -14.12836089118458, runningAvg: -56.95584203960089
episode: 627/2500, score: 1000, e: 0.29, reward: -41.61871592522894, runningAvg: -56.88325210619628
episode: 628/2500, score: 254, e: 0.28, reward: -16.87574659038762, runningAvg: -56.015617543186494
episode: 629/2500, score: 1000, e: 0.28, reward: -15.409338293269853, runningAvg: -54.417444150377925
episode: 630/2500, score: 1000, e: 0.28, reward: -85.16439031044484, runningAvg: -54.03283686514783
episode: 631/2500, score: 568, e: 0.28, reward: 140.0670805525682, runningAvg: -52.58731738558079
episode: 632/2500, score: 129, e: 0.28, reward: -58.97651416488405, runningAvg: -52.35862284498704
episode: 633/2500, score: 1000, e: 0.28, reward: -45.75819674217976, runningAvg: -52.26615002946735
episode: 634/2500, score: 163, e: 0.28, reward: -131.5109374078847, runningAvg: -52.95608798170501
episode: 635/2500, score: 620, e: 0.28, reward: -237.2348093562618, runningAvg: -54.162239695079876
episode: 636/2500, score: 1000, e: 0.28, reward: 62.91471460001112, runningAvg: -52.1540326217643
episode: 637/2500, score: 1000, e: 0.27, reward: -8.939147543621875, runningAvg: -51.498772205128255
episode: 638/2500, score: 1000, e: 0.27, reward: -21.284102180820923, runningAvg: -51.356697204797165
episode: 639/2500, score: 1000, e: 0.27, reward: -97.8453317994299, runningAvg: -51.620127725789246
episode: 640/2500, score: 1000, e: 0.27, reward: 94.36504410565965, runningAvg: -50.50549905954926
episode: 641/2500, score: 191, e: 0.27, reward: -81.41706870246466, runningAvg: -50.12081136903088
episode: 642/2500, score: 287, e: 0.27, reward: -20.19946728911559, runningAvg: -50.08788707728234
episode: 643/2500, score: 1000, e: 0.27, reward: -10.115109545747085, runningAvg: -49.5178624802564
episode: 644/2500, score: 1000, e: 0.27, reward: 32.819064457723044, runningAvg: -49.12706318972746
episode: 645/2500, score: 178, e: 0.27, reward: -183.82131109470623, runningAvg: -48.47867381617038
episode: 646/2500, score: 1000, e: 0.26, reward: -110.40530094396595, runningAvg: -48.71230355350514
episode: 647/2500, score: 1000, e: 0.26, reward: -90.0453234534946, runningAvg: -48.29447183086273
episode: 648/2500, score: 649, e: 0.26, reward: -151.36927049662268, runningAvg: -48.431734725996236
episode: 649/2500, score: 1000, e: 0.26, reward: -94.63965884515812, runningAvg: -48.72387612188057
episode: 650/2500, score: 289, e: 0.26, reward: -216.06061074215904, runningAvg: -49.47957059810351
episode: 651/2500, score: 278, e: 0.26, reward: -22.120835767009737, runningAvg: -48.81732899378594
episode: 652/2500, score: 202, e: 0.26, reward: -15.533491112467672, runningAvg: -48.49397712739026
episode: 653/2500, score: 1000, e: 0.26, reward: 36.113847062372294, runningAvg: -48.516160677710005
episode: 654/2500, score: 1000, e: 0.26, reward: 4.697947075275881, runningAvg: -46.66219911028991
episode: 655/2500, score: 199, e: 0.26, reward: 10.502812938480773, runningAvg: -45.89678062476213
episode: 656/2500, score: 1000, e: 0.25, reward: 16.07525595339846, runningAvg: -44.71487827899396
episode: 657/2500, score: 1000, e: 0.25, reward: 5.338194230471747, runningAvg: -44.42747929720393
episode: 658/2500, score: 1000, e: 0.25, reward: -6.849135975811946, runningAvg: -44.22494973067199
episode: 659/2500, score: 1000, e: 0.25, reward: -37.09306536571592, runningAvg: -43.7859104514544
episode: 660/2500, score: 1000, e: 0.25, reward: -1.3620183138306217, runningAvg: -43.585661336891356
episode: 661/2500, score: 1000, e: 0.25, reward: 36.51359934710289, runningAvg: -42.18167191028317
episode: 662/2500, score: 1000, e: 0.25, reward: -19.221454556004616, runningAvg: -41.579545716798755
episode: 663/2500, score: 788, e: 0.25, reward: 117.10828071570398, runningAvg: -40.20500552696886
episode: 664/2500, score: 1000, e: 0.25, reward: -31.998474692911245, runningAvg: -40.04481144215777
episode: 665/2500, score: 1000, e: 0.25, reward: 1.5928355126682519, runningAvg: -40.03278591770184
episode: 666/2500, score: 967, e: 0.24, reward: 29.439178701485886, runningAvg: -38.93611317000944
episode: 667/2500, score: 1000, e: 0.24, reward: -86.17935557031998, runningAvg: -37.75377914218065
episode: 668/2500, score: 1000, e: 0.24, reward: -24.76994699137399, runningAvg: -38.1933480820373
episode: 669/2500, score: 1000, e: 0.24, reward: 41.732230929602636, runningAvg: -37.939970933771434
episode: 670/2500, score: 169, e: 0.24, reward: -60.99867214166755, runningAvg: -37.77537334961247
episode: 671/2500, score: 685, e: 0.24, reward: 176.54525701738504, runningAvg: -35.86946970970317
episode: 672/2500, score: 1000, e: 0.24, reward: 71.39053510836446, runningAvg: -34.8322271046878
episode: 673/2500, score: 1000, e: 0.24, reward: 7.32283567808094, runningAvg: -34.781890765526015
episode: 674/2500, score: 221, e: 0.24, reward: 7.234618306415655, runningAvg: -35.12469212264849
episode: 675/2500, score: 574, e: 0.24, reward: 208.56588819788112, runningAvg: -33.42026589695431
episode: 676/2500, score: 1000, e: 0.23, reward: 117.52061432617074, runningAvg: -32.8542450878542
episode: 677/2500, score: 1000, e: 0.23, reward: 116.90280750127751, runningAvg: -31.62089730619888
episode: 678/2500, score: 1000, e: 0.23, reward: -10.997933709059705, runningAvg: -30.605848847462457
episode: 679/2500, score: 1000, e: 0.23, reward: 84.74166076122074, runningAvg: -29.278577682029766
episode: 680/2500, score: 839, e: 0.23, reward: 209.62148874955898, runningAvg: -27.561619848974974
episode: 681/2500, score: 1000, e: 0.23, reward: 24.428883046033167, runningAvg: -26.59333665179727
episode: 682/2500, score: 1000, e: 0.23, reward: -18.523362612221128, runningAvg: -26.579382323851576
episode: 683/2500, score: 655, e: 0.23, reward: 125.49139079887387, runningAvg: -25.057228409395425
episode: 684/2500, score: 1000, e: 0.23, reward: -120.62236902014571, runningAvg: -25.591257630995173
episode: 685/2500, score: 880, e: 0.23, reward: 102.53539187432096, runningAvg: -24.08447135310899
episode: 686/2500, score: 1000, e: 0.23, reward: 45.463490441456045, runningAvg: -22.726640361626608
episode: 687/2500, score: 1000, e: 0.22, reward: -84.84895987370851, runningAvg: -21.15777980584605
episode: 688/2500, score: 1000, e: 0.22, reward: -93.74292369084783, runningAvg: -21.23992899473719
episode: 689/2500, score: 1000, e: 0.22, reward: -78.65856416085748, runningAvg: -21.8387701895092
episode: 690/2500, score: 825, e: 0.22, reward: 125.90997471474324, runningAvg: -19.989968007463144
episode: 691/2500, score: 1000, e: 0.22, reward: 1.9815153151736766, runningAvg: -19.517151040772223
episode: 692/2500, score: 1000, e: 0.22, reward: -60.51581015878296, runningAvg: -19.09136958855347
episode: 693/2500, score: 506, e: 0.22, reward: 212.59571133770277, runningAvg: -17.529153356749404
episode: 694/2500, score: 629, e: 0.22, reward: -132.2021766515303, runningAvg: -17.550217045596483
episode: 695/2500, score: 818, e: 0.22, reward: 105.65538032738678, runningAvg: -16.48262627371724
episode: 696/2500, score: 847, e: 0.22, reward: 128.39630229505806, runningAvg: -15.554378570835787
episode: 697/2500, score: 814, e: 0.22, reward: 157.1529326195527, runningAvg: -13.978267903685385
episode: 698/2500, score: 1000, e: 0.22, reward: -121.5061340527157, runningAvg: -15.409859254277972
episode: 699/2500, score: 235, e: 0.21, reward: -59.236902261370055, runningAvg: -15.606670794846496
episode: 700/2500, score: 473, e: 0.21, reward: 152.7968191198707, runningAvg: -13.620315644631976
episode: 701/2500, score: 1000, e: 0.21, reward: -26.94436526398548, runningAvg: -13.99239280109787
episode: 702/2500, score: 1000, e: 0.21, reward: -18.964468349623502, runningAvg: -13.252335076898481
episode: 703/2500, score: 651, e: 0.21, reward: 157.90886919463912, runningAvg: -11.615757349577018
episode: 704/2500, score: 1000, e: 0.21, reward: 0.3776117575349449, runningAvg: -11.83120669168656
episode: 705/2500, score: 1000, e: 0.21, reward: 71.80245553496592, runningAvg: -11.415882327306177
episode: 706/2500, score: 153, e: 0.21, reward: -311.542532101821, runningAvg: -12.77428850222863
episode: 707/2500, score: 977, e: 0.21, reward: 160.46655629770106, runningAvg: -10.809387031716694
episode: 708/2500, score: 812, e: 0.21, reward: -191.78557605803667, runningAvg: -11.92967244712427
episode: 709/2500, score: 1000, e: 0.21, reward: -136.0200341389676, runningAvg: -12.018040322907268
episode: 710/2500, score: 105, e: 0.2, reward: -144.32505707659143, runningAvg: -12.676589052216656
episode: 711/2500, score: 658, e: 0.2, reward: 148.70605609237361, runningAvg: -11.70598756521208
episode: 712/2500, score: 970, e: 0.2, reward: 90.3817864812773, runningAvg: -9.959095617664731
episode: 713/2500, score: 130, e: 0.2, reward: -20.38361090975573, runningAvg: -9.976880301337744
episode: 714/2500, score: 1000, e: 0.2, reward: 23.01254732644145, runningAvg: -9.493628446713089
episode: 715/2500, score: 1000, e: 0.2, reward: -120.40207111134539, runningAvg: -10.442958868367963
episode: 716/2500, score: 297, e: 0.2, reward: -65.03802435718137, runningAvg: -10.598822962356616
episode: 717/2500, score: 1000, e: 0.2, reward: 74.59496729400793, runningAvg: -10.455842853436991
episode: 718/2500, score: 603, e: 0.2, reward: 236.73928271721846, runningAvg: -8.114455278443163
episode: 719/2500, score: 1000, e: 0.2, reward: -13.790115058273159, runningAvg: -8.863077881369652
episode: 720/2500, score: 111, e: 0.2, reward: -95.24921754396054, runningAvg: -8.518611577430766
episode: 721/2500, score: 1000, e: 0.2, reward: -63.160770052039126, runningAvg: -8.47430388153254
episode: 722/2500, score: 1000, e: 0.2, reward: 2.6595041603131824, runningAvg: -7.959288782062878
episode: 723/2500, score: 524, e: 0.19, reward: 152.85844555650334, runningAvg: -7.1040755949430405
episode: 724/2500, score: 1000, e: 0.19, reward: -63.83188995767765, runningAvg: -6.230379033343607
episode: 725/2500, score: 1000, e: 0.19, reward: -15.577915862006185, runningAvg: -5.887963313127897
episode: 726/2500, score: 1000, e: 0.19, reward: -46.002008842737155, runningAvg: -6.431635040507721
episode: 727/2500, score: 782, e: 0.19, reward: 88.95794872073579, runningAvg: -3.846629115000047
episode: 728/2500, score: 1000, e: 0.19, reward: 107.74966644487219, runningAvg: -2.848925101485347
episode: 729/2500, score: 159, e: 0.19, reward: -72.44024168803224, runningAvg: -3.461232275936709
episode: 730/2500, score: 1000, e: 0.19, reward: 42.02091580673276, runningAvg: -3.1861386133064875
episode: 731/2500, score: 716, e: 0.19, reward: 173.73818294326668, runningAvg: -1.3392789570405517
episode: 732/2500, score: 275, e: 0.19, reward: -125.28304162274424, runningAvg: -2.7032498691734688
episode: 733/2500, score: 325, e: 0.19, reward: 211.91297827189516, runningAvg: -1.5746746781287444
episode: 734/2500, score: 307, e: 0.19, reward: -32.85252886173984, runningAvg: -1.1603210994895228
episode: 735/2500, score: 191, e: 0.19, reward: -236.27579786393878, runningAvg: -2.970728290765928
episode: 736/2500, score: 107, e: 0.18, reward: -49.925274786106996, runningAvg: -2.859621331435128
episode: 737/2500, score: 556, e: 0.18, reward: 166.32520988356362, runningAvg: -2.1960134686068047
episode: 738/2500, score: 1000, e: 0.18, reward: 42.87497627530751, runningAvg: -2.034707865025329
episode: 739/2500, score: 148, e: 0.18, reward: -276.4002006710556, runningAvg: -3.1637229245835345
episode: 740/2500, score: 1000, e: 0.18, reward: 35.02819985693937, runningAvg: -2.4438432577587914
episode: 741/2500, score: 529, e: 0.18, reward: 234.17390850395464, runningAvg: -1.2226541073221768
episode: 742/2500, score: 1000, e: 0.18, reward: 43.42919876001168, runningAvg: -0.7578854526215404
episode: 743/2500, score: 171, e: 0.18, reward: -10.89566506509884, runningAvg: -0.32032237121255686
episode: 744/2500, score: 176, e: 0.18, reward: -0.3559612873002891, runningAvg: 0.1054539495064267
episode: 745/2500, score: 152, e: 0.18, reward: -66.93600347536731, runningAvg: -0.312218265353768
episode: 746/2500, score: 1000, e: 0.18, reward: 26.190984860186923, runningAvg: 0.8505150627638799
episode: 747/2500, score: 1000, e: 0.18, reward: 13.286888553279564, runningAvg: 1.3855856631289334
episode: 748/2500, score: 566, e: 0.18, reward: 210.51605779527262, runningAvg: 3.1105571128852327
episode: 749/2500, score: 205, e: 0.18, reward: 7.359035833437474, runningAvg: 2.595847628186834
episode: 750/2500, score: 289, e: 0.17, reward: -73.3091695508918, runningAvg: 2.695156210723361
episode: 751/2500, score: 1000, e: 0.17, reward: -6.478223075453221, runningAvg: 2.41958695137861
episode: 752/2500, score: 1000, e: 0.17, reward: 85.20000079486985, runningAvg: 4.411092936006221
episode: 753/2500, score: 987, e: 0.17, reward: 104.58103521524545, runningAvg: 5.48528500398396
episode: 754/2500, score: 1000, e: 0.17, reward: -11.698999094706402, runningAvg: 5.959714761357065
episode: 755/2500, score: 163, e: 0.17, reward: -3.0950137684969974, runningAvg: 5.939637589745388
episode: 756/2500, score: 1000, e: 0.17, reward: -20.78556019242317, runningAvg: 5.835316003020794
episode: 757/2500, score: 626, e: 0.17, reward: -146.84934396817044, runningAvg: 3.5056751418256242
episode: 758/2500, score: 345, e: 0.17, reward: 216.41472704895187, runningAvg: 5.379314157319192
episode: 759/2500, score: 401, e: 0.17, reward: 249.96421604671428, runningAvg: 5.839491652454959
episode: 760/2500, score: 312, e: 0.17, reward: 174.96058734845076, runningAvg: 6.756069151861059
episode: 761/2500, score: 1000, e: 0.17, reward: 40.950099841748845, runningAvg: 7.103560250663822
episode: 762/2500, score: 1000, e: 0.17, reward: -98.47190133208942, runningAvg: 6.6457123394166215
episode: 763/2500, score: 951, e: 0.17, reward: 182.83263311142878, runningAvg: 8.01737623585235
episode: 764/2500, score: 263, e: 0.17, reward: 257.4921463729945, runningAvg: 9.127475463490198
episode: 765/2500, score: 1000, e: 0.16, reward: -98.56275451979852, runningAvg: 8.627797429260204
episode: 766/2500, score: 148, e: 0.16, reward: -213.2598512233534, runningAvg: 7.3568663238658125
episode: 767/2500, score: 1000, e: 0.16, reward: -68.55460853289019, runningAvg: 5.3197363876665875
episode: 768/2500, score: 670, e: 0.16, reward: 212.64772982894098, runningAvg: 6.318818463939946
episode: 769/2500, score: 175, e: 0.16, reward: -51.436289417352114, runningAvg: 5.830316359410911
episode: 770/2500, score: 570, e: 0.16, reward: 191.7946481290013, runningAvg: 7.768754384534328
episode: 771/2500, score: 751, e: 0.16, reward: 120.57794174067462, runningAvg: 7.963032325394794
episode: 772/2500, score: 908, e: 0.16, reward: 123.83667098323932, runningAvg: 11.131943529486094
episode: 773/2500, score: 169, e: 0.16, reward: -185.6922703696519, runningAvg: 10.501380984295727
episode: 774/2500, score: 288, e: 0.16, reward: 242.10526471829752, runningAvg: 10.426354245180688
episode: 775/2500, score: 493, e: 0.16, reward: 156.1310443712265, runningAvg: 11.278119387634794
episode: 776/2500, score: 339, e: 0.16, reward: -95.29932769144106, runningAvg: 10.73697960896642
episode: 777/2500, score: 597, e: 0.16, reward: 243.2053960626112, runningAvg: 12.635807022218689
episode: 778/2500, score: 448, e: 0.16, reward: 226.89172479558533, runningAvg: 14.260923498125173
episode: 779/2500, score: 850, e: 0.16, reward: 195.92580776413672, runningAvg: 15.669824471841217
episode: 780/2500, score: 1000, e: 0.15, reward: -69.85570956150423, runningAvg: 15.77188234350082
episode: 781/2500, score: 240, e: 0.15, reward: 239.37211955880952, runningAvg: 16.433915936875763
episode: 782/2500, score: 672, e: 0.15, reward: 169.88520801405764, runningAvg: 17.959660751402044
episode: 783/2500, score: 164, e: 0.15, reward: 17.110478016175392, runningAvg: 18.378785249791076
episode: 784/2500, score: 156, e: 0.15, reward: -185.91061418705996, runningAvg: 18.016120737929906
episode: 785/2500, score: 251, e: 0.15, reward: -49.8782603186153, runningAvg: 19.26516439818089
episode: 786/2500, score: 143, e: 0.15, reward: -4.56056208103945, runningAvg: 18.81532922030722
episode: 787/2500, score: 332, e: 0.15, reward: 249.81865550091254, runningAvg: 20.540381240604116
episode: 788/2500, score: 362, e: 0.15, reward: 251.61349828968895, runningAvg: 22.35969857707418
episode: 789/2500, score: 1000, e: 0.15, reward: -47.03919088340648, runningAvg: 22.698406183181
episode: 790/2500, score: 1000, e: 0.15, reward: -69.73323944769055, runningAvg: 21.604417626158668
episode: 791/2500, score: 572, e: 0.15, reward: 240.64155700624246, runningAvg: 23.751475130883378
episode: 792/2500, score: 785, e: 0.15, reward: 118.05429683333591, runningAvg: 24.67316689169972
episode: 793/2500, score: 744, e: 0.15, reward: 140.27168801491365, runningAvg: 25.675745542104124
episode: 794/2500, score: 462, e: 0.15, reward: 181.8074935046041, runningAvg: 26.66900173575
episode: 795/2500, score: 545, e: 0.15, reward: 143.9488239064553, runningAvg: 28.854135969091075
episode: 796/2500, score: 624, e: 0.15, reward: 147.0819061824295, runningAvg: 30.570717349933712
episode: 797/2500, score: 461, e: 0.14, reward: 233.35390788446801, runningAvg: 32.726712225520124
episode: 798/2500, score: 1000, e: 0.14, reward: 100.10880784150818, runningAvg: 34.403232747774325
episode: 799/2500, score: 436, e: 0.14, reward: 190.6745868296181, runningAvg: 36.30532771893951
episode: 800/2500, score: 414, e: 0.14, reward: 183.84729617630072, runningAvg: 38.971380431729244
episode: 801/2500, score: 484, e: 0.14, reward: 171.14070894507563, runningAvg: 40.259790729809815
episode: 802/2500, score: 584, e: 0.14, reward: 149.24135257715477, runningAvg: 41.35828968774063
episode: 803/2500, score: 142, e: 0.14, reward: -44.69946152407937, runningAvg: 40.81953429716428
episode: 804/2500, score: 119, e: 0.14, reward: 1.2190325182724706, runningAvg: 40.79634153345093
episode: 805/2500, score: 1000, e: 0.14, reward: -71.89314723075111, runningAvg: 40.24703513232272
episode: 806/2500, score: 1000, e: 0.14, reward: 29.69945751878207, runningAvg: 40.33786314275861
episode: 807/2500, score: 176, e: 0.14, reward: -67.24160303122439, runningAvg: 39.85399782768063
episode: 808/2500, score: 721, e: 0.14, reward: 177.56917348781107, runningAvg: 41.08345322410479
episode: 809/2500, score: 530, e: 0.14, reward: 152.3431663238672, runningAvg: 42.34636143536867
episode: 810/2500, score: 574, e: 0.14, reward: 187.06670472350885, runningAvg: 43.602552922284275
episode: 811/2500, score: 580, e: 0.14, reward: 169.73539313746602, runningAvg: 44.49069821422003
episode: 812/2500, score: 475, e: 0.14, reward: 110.26320379420767, runningAvg: 45.35392926988811
episode: 813/2500, score: 326, e: 0.14, reward: 203.44729251282013, runningAvg: 45.92952268186889
episode: 814/2500, score: 775, e: 0.14, reward: 158.71556983932976, runningAvg: 47.20094964541716
episode: 815/2500, score: 715, e: 0.13, reward: 125.84306707038806, runningAvg: 48.02928452246862
episode: 816/2500, score: 114, e: 0.13, reward: -153.20191127462022, runningAvg: 46.81167725596125
episode: 817/2500, score: 1000, e: 0.13, reward: 116.23850739905605, runningAvg: 48.161129675757095
episode: 818/2500, score: 114, e: 0.13, reward: -154.43318853424375, runningAvg: 47.2967080654713
episode: 819/2500, score: 284, e: 0.13, reward: 255.3951269719606, runningAvg: 48.721127372420355
episode: 820/2500, score: 1000, e: 0.13, reward: 9.29219883224615, runningAvg: 49.18973317891311
episode: 821/2500, score: 1000, e: 0.13, reward: -107.94798324467652, runningAvg: 47.29311157716603
episode: 822/2500, score: 496, e: 0.13, reward: 217.09197850518012, runningAvg: 48.2644545331448
episode: 823/2500, score: 753, e: 0.13, reward: 137.80315667683755, runningAvg: 49.134323339803174
episode: 824/2500, score: 832, e: 0.13, reward: 116.6842012019059, runningAvg: 49.863987225773116
episode: 825/2500, score: 568, e: 0.13, reward: 242.22955297896294, runningAvg: 50.088411657646986
episode: 826/2500, score: 178, e: 0.13, reward: -35.762553899209635, runningAvg: 49.066523869477784
episode: 827/2500, score: 519, e: 0.13, reward: 209.08803881549773, runningAvg: 49.68109207823925
